pincode,zone,state,serviceable,dtdc_serviceable,dtdc_surface_available,dtdc_surface_price,dtdc_surface_days,dtdc_air_available,dtdc_air_price,dtdc_air_days,dtdc_cod_available,dtdc_cod_price,delhivery_serviceable,delhivery_standard_available,delhivery_standard_price,delhivery_cod_available,delhivery_cod_price
534462,Rest of India,AP,true,true,true,0,8,false,,,false,,false,false,,false,
534467,Rest of India,AP,true,true,true,0,8,false,,,false,,false,false,,false,
534475,Rest of India,AP,true,true,true,0,8,false,,,false,,true,true,120,true,82
535001,Rest of India,AP,true,true,true,0,9,true,82,3,true,82,true,true,120,true,82
535002,Rest of India,AP,true,true,true,0,9,true,82,3,true,82,true,true,120,true,82
535003,Rest of India,AP,true,true,true,0,9,true,82,3,true,82,true,true,120,true,82
535004,Rest of India,AP,true,true,true,0,9,true,82,3,true,82,true,true,120,true,82
535005,Rest of India,AP,true,true,true,0,9,false,,,false,,true,true,120,true,82
535006,Rest of India,AP,true,true,true,0,9,true,82,3,false,,true,true,120,true,82
535101,Rest of India,AP,true,true,true,0,10,true,82,5,true,82,true,true,120,true,82
535102,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535124,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535125,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535126,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535128,Rest of India,AP,true,true,true,0,10,true,82,5,true,82,true,true,120,true,82
535145,Rest of India,AP,true,true,true,0,10,true,82,5,true,82,true,true,120,true,82
535148,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535160,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535161,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535183,Rest of India,AP,true,true,true,0,8,true,82,5,true,82,true,true,120,true,82
535204,Rest of India,AP,true,true,true,0,10,true,82,5,false,,true,true,120,true,82
535213,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535214,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535215,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535216,Rest of India,AP,true,true,true,0,10,true,82,5,true,82,true,true,120,true,82
535217,Rest of India,AP,true,true,true,0,11,true,82,6,false,,true,true,120,true,82
535218,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535220,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535221,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535240,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535250,Rest of India,AP,true,true,true,0,9,false,,,false,,true,true,120,true,82
535260,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535270,Rest of India,AP,true,true,true,0,10,true,82,5,true,82,true,true,120,true,82
535273,Rest of India,AP,true,true,true,0,10,true,82,5,false,,true,true,120,true,82
535280,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535281,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535350,Rest of India,AP,true,true,true,0,9,true,82,6,true,82,false,false,,false,
535463,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535501,Rest of India,AP,true,true,true,0,10,true,82,5,true,82,true,true,120,true,82
535502,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535521,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535522,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535523,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535524,Rest of India,AP,true,true,true,0,10,true,82,5,true,82,true,true,120,true,82
535525,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535526,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535527,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535534,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535546,Rest of India,AP,true,true,true,0,9,true,82,3,false,,true,true,120,true,82
535547,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535557,Rest of India,AP,true,true,true,0,9,true,82,3,true,82,false,false,,false,
535558,Rest of India,AP,true,true,true,0,10,true,82,5,true,82,true,true,120,true,82
535559,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535568,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535569,Rest of India,AP,true,true,true,0,10,false,,,false,,false,false,,false,
535573,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535578,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535579,Rest of India,AP,true,true,true,0,10,true,82,5,false,,true,true,120,true,82
535580,Rest of India,AP,true,true,true,0,10,true,82,5,true,82,true,true,120,true,82
535581,Rest of India,AP,true,true,true,0,10,false,,,false,,false,false,,false,
535582,Rest of India,AP,true,true,true,0,10,false,,,false,,false,false,,false,
535591,Rest of India,AP,true,true,true,0,10,true,82,5,true,82,true,true,120,true,82
535592,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535593,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
535594,Rest of India,AP,true,true,true,0,10,false,,,false,,true,true,120,true,82
538101,Rest of India,KA,true,true,true,0,8,true,82,3,true,82,false,false,,false,
560001,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560002,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560003,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560004,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560005,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560006,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560007,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560008,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560009,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560010,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560011,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560012,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560013,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560014,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560015,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560016,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560017,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560018,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560019,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560020,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560021,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560022,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560023,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560024,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560025,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560026,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560027,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560028,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560029,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560030,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560031,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560032,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560033,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560034,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560035,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560036,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560037,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560038,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560039,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560040,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560041,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560042,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560043,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560044,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560045,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560046,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560047,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560048,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560049,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560050,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560051,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560052,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560053,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560054,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560055,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560056,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560057,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560058,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560059,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560060,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560061,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560062,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560063,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560064,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560065,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560066,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560067,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560068,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560069,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560070,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560071,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560072,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560073,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560074,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560075,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560076,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560077,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560078,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560079,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560080,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560081,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560082,Metro,KA,true,true,true,0,7,true,78,3,true,78,true,true,120,true,78
560083,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560084,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560085,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560086,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560087,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560088,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560089,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560090,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560091,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560092,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560093,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560094,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560095,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560096,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560097,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560098,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560099,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560100,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560101,Metro,KA,true,true,true,0,6,true,78,2,true,78,false,false,,false,
560102,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560103,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560104,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560105,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560106,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560107,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560108,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560109,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560110,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560111,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560112,Metro,KA,true,true,true,0,7,true,78,3,true,78,true,true,120,true,78
560113,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560114,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560115,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560116,Metro,KA,true,true,true,0,6,true,78,2,true,78,true,true,120,true,78
560117,Metro,KA,true,true,true,0,6,true,78,2,true,78,false,false,,false,
560119,Metro,KA,true,true,true,0,6,true,78,2,true,78,false,false,,false,
560122,Metro,KA,true,true,true,0,6,true,78,2,true,78,false,false,,false,
560135,Metro,KA,true,true,true,0,6,true,78,2,false,,false,false,,false,
560149,Metro,KA,true,true,true,0,6,true,78,2,true,78,false,false,,false,
560203,Metro,KA,true,true,true,0,6,true,78,2,false,,false,false,,false,
560204,Metro,KA,true,true,true,0,6,true,78,2,true,78,false,false,,false,
560300,Metro,KA,true,true,true,0,7,true,78,3,true,78,true,true,120,true,78
560500,Metro,KA,true,true,true,0,6,true,78,2,true,78,false,false,,false,
561101,Rest of India,KA,true,true,true,0,8,false,,,false,,false,false,,false,
561201,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,false,false,,false,
561202,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,false,false,,false,
561203,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
561204,Rest of India,KA,true,true,true,0,7,true,82,3,false,,false,false,,false,
561205,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
561206,Rest of India,KA,true,true,true,0,8,false,,,false,,true,true,120,true,82
561207,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
561208,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
561209,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,false,false,,false,
561210,Rest of India,KA,true,true,true,0,8,false,,,false,,true,true,120,true,82
561211,Rest of India,KA,true,true,true,0,8,false,,,false,,true,true,120,true,82
561212,Rest of India,KA,true,true,true,0,8,false,,,false,,true,true,120,true,82
561213,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
561219,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,false,false,,false,
561224,Rest of India,KA,true,true,true,0,6,true,82,2,true,82,false,false,,false,
561228,Rest of India,KA,true,true,true,0,8,false,,,false,,true,true,120,true,82
561230,Rest of India,KA,true,true,true,0,6,true,82,2,true,82,false,false,,false,
562012,Rest of India,KA,true,true,true,0,7,true,82,3,false,,false,false,,false,
562101,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562102,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562103,Rest of India,KA,true,true,true,0,8,false,,,false,,true,true,120,true,82
562104,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562105,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562106,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562107,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562108,Rest of India,KA,true,true,true,0,8,false,,,false,,true,true,120,true,82
562109,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562110,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562111,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,false,false,,false,
562112,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562114,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562117,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562119,Rest of India,KA,true,true,true,0,6,true,82,2,true,82,true,true,120,true,82
562120,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562121,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562122,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562123,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562125,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562126,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562127,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562128,Rest of India,KA,true,true,true,0,8,false,,,false,,true,true,120,true,82
562129,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562130,Rest of India,KA,true,true,true,0,6,true,82,2,true,82,true,true,120,true,82
562131,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562132,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,false,false,,false,
562135,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562138,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562145,Rest of India,KA,true,true,true,0,6,true,82,2,false,,false,false,,false,
562149,Rest of India,KA,true,true,true,0,6,true,82,2,true,82,true,true,120,true,82
562152,Rest of India,KA,true,true,true,0,6,true,82,2,true,82,false,false,,false,
562157,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562158,Rest of India,KA,true,true,true,0,6,true,82,2,true,82,true,true,120,true,82
562159,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562160,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562161,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562162,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
562163,Rest of India,KA,true,true,true,0,6,true,82,2,true,82,true,true,120,true,82
562164,Rest of India,KA,true,true,true,0,8,false,,,false,,true,true,120,true,82
562165,Rest of India,KA,true,true,true,0,8,false,,,false,,false,false,,false,
562166,Rest of India,KA,true,true,true,0,8,false,,,false,,false,false,,false,
562203,Rest of India,KA,true,true,true,0,6,true,82,2,false,,false,false,,false,
563101,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563102,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563103,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563113,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563114,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563115,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563116,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
563117,Rest of India,KA,true,true,true,0,7,true,82,3,false,,true,true,120,true,82
563118,Rest of India,KA,true,true,true,0,7,true,82,3,false,,true,true,120,true,82
563119,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,false,false,,false,
563120,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563121,Rest of India,KA,true,true,true,0,7,true,82,3,false,,true,true,120,true,82
563122,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563123,Rest of India,KA,true,true,true,0,9,false,,,false,,false,false,,false,
563124,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
563125,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563126,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
563127,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
563128,Rest of India,KA,true,true,true,0,6,true,82,2,true,82,true,true,120,true,82
563129,Rest of India,KA,true,true,true,0,9,false,,,false,,false,false,,false,
563130,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563131,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563132,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563133,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563134,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
563135,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563136,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
563137,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
563138,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
563139,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
563146,Rest of India,KA,true,true,true,0,7,true,82,3,false,,false,false,,false,
563147,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
563155,Rest of India,KA,true,true,true,0,6,true,82,2,true,82,false,false,,false,
563157,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563159,Rest of India,KA,true,true,true,0,9,false,,,false,,false,false,,false,
563160,Rest of India,KA,true,true,true,0,7,true,82,3,false,,true,true,120,true,82
563161,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
563162,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
563163,Rest of India,KA,true,true,true,0,9,false,,,false,,false,false,,false,
570001,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570002,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570004,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570005,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570006,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570007,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570008,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,true,true,120,true,82
570009,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570010,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570011,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570012,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570013,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570014,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570015,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570016,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570017,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570018,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570019,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570020,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570021,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570022,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570023,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570024,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570025,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570026,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,true,true,120,true,82
570027,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570028,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570029,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570030,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570031,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570032,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,true,true,120,true,82
570033,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,false,false,,false,
570034,Rest of India,KA,true,true,true,0,7,true,82,3,true,82,false,false,,false,
571101,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,true,true,120,true,82
571102,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,true,true,120,true,82
571103,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
571104,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,true,true,120,true,82
571105,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,true,true,120,true,82
571106,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
571107,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,true,true,120,true,82
571108,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,true,true,120,true,82
571109,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
571110,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,true,true,120,true,82
571111,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,true,true,120,true,82
571114,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,true,true,120,true,82
571115,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
571116,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
571117,Rest of India,KA,true,true,true,0,9,false,,,false,,false,false,,false,
571118,Rest of India,KA,true,true,true,0,8,true,82,5,true,82,true,true,120,true,82
571119,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
571120,Rest of India,KA,true,true,true,0,9,false,,,false,,true,true,120,true,82
